,event_id,user_id,timestamp,event_name,session_id,week_of_year,month_of_year
4001,4002,193,2024-12-14,report_generated,126c8fce-4d7b-4f02-9a6e-f525b0dab5c9,50,12
4002,4003,426,2024-08-20,report_generated,ff05ad91-6fca-4be2-aeab-9135d1697549,34,8
4003,4004,368,2025-07-20,dashboard_view,387d66ca-b210-4873-91b6-29d950356714,29,7
4004,4005,324,2025-10-30,login,f957f3f5-69ea-45b5-9fcd-25ea0f7e42c1,44,10
4005,4006,381,2025-02-11,report_generated,5303a4c4-4c92-4b30-9d9d-7b2bdb0438cc,7,2
4006,4007,481,2024-11-02,data_upload,6bbf4533-b047-4947-84b6-69936fdd52bd,44,11
4007,4008,81,2024-07-20,settings_update,0ac802df-30eb-4649-8ff9-806ce99020c3,29,7
4008,4009,182,2025-12-29,dashboard_view,c503ed6f-f504-437f-be4f-7d84dc7e4b66,1,12
4009,4010,493,2024-12-26,settings_update,9253218c-fdd2-44d8-9fab-967fef72d154,52,12
4010,4011,363,2024-01-23,export_clicked,2322c737-931a-46fe-ad11-e24ac561a1b2,4,1
4011,4012,445,2025-01-05,dashboard_view,40526560-2656-4869-be39-05851b20df33,1,1
4012,4013,143,2025-12-21,dashboard_view,3e8c98bb-19a2-41d4-82cd-ee4b751424c0,51,12
4013,4014,202,2024-02-28,data_upload,3b90711e-0c8e-40e6-b91c-c3e77c640312,9,2
4014,4015,286,2024-05-20,dashboard_view,1210d3e7-6306-4562-8832-8ef44e57e34d,21,5
4015,4016,292,2025-03-29,dashboard_view,53e00d6f-fbcc-482e-831b-e5f20f68f036,13,3
4016,4017,106,2025-05-15,export_clicked,e3c37cc1-1001-41ac-8196-dce0fb44d117,20,5
4017,4018,17,2024-10-16,feature_X_used,62c328bb-40fb-4d62-bc21-fb1891b5e239,42,10
4018,4019,145,2025-11-11,feature_X_used,a9ad0e40-57a9-4856-b2e9-c8cb1b73b364,46,11
4019,4020,62,2025-06-06,dashboard_view,cce6e75e-cb05-49fb-bc7f-b1be90251835,23,6
4020,4021,489,2024-03-21,feature_X_used,82700e2d-6c67-4e53-857e-6fbcfd8676f6,12,3
4021,4022,333,2024-03-04,settings_update,25200a6d-5b1d-4a52-8b37-285a03dc73e9,10,3
4022,4023,427,2024-01-30,export_clicked,6fafac2f-9c75-42cd-ab78-d3dba5bf7647,5,1
4023,4024,107,2024-09-09,report_generated,4d84feeb-8195-45a4-bad3-d6554296371d,37,9
4024,4025,355,2024-08-13,settings_update,96974b56-b869-4e7d-b123-47f42e3db752,33,8
4025,4026,56,2025-03-23,export_clicked,44e84a39-bbef-46be-ad98-349e6fb8fea6,12,3
4026,4027,123,2024-12-05,report_generated,3644a25f-d63c-4450-89c0-a68ed471dfe3,49,12
4027,4028,385,2024-10-20,report_generated,d6a61de1-9891-4962-8035-8defd6aecd72,42,10
4028,4029,19,2024-08-22,settings_update,d71d966a-b949-4322-8553-9a030c516114,34,8
4029,4030,128,2025-03-30,data_upload,dc3ea5cb-0cb5-4b44-b4db-25b887650d74,13,3
4030,4031,1,2024-06-16,login,836a2929-8018-4cfe-a90f-0f8b58340e15,24,6
4031,4032,332,2025-11-28,report_generated,2fc194a7-4a6a-4786-867c-ebdba326bacf,48,11
4032,4033,324,2025-11-10,feature_X_used,e7445333-7bb0-40ab-b7ed-d5f3e9b987db,46,11
4033,4034,5,2025-01-31,settings_update,244d43d9-6fd9-41da-aa32-b6a51348eb48,5,1
4034,4035,331,2024-12-17,login,b6a8168e-1a36-4169-972d-f40c4a37839c,51,12
4035,4036,82,2024-03-29,data_upload,b3e3ce60-916f-45bc-80fa-cf99997aa4e0,13,3
4036,4037,306,2024-05-21,feature_X_used,3c8199a4-adb2-4120-a5fd-e9a14a50e118,21,5
4037,4038,154,2024-06-28,dashboard_view,438b77aa-4f8b-40df-bf87-b6a2307a5819,26,6
4038,4039,353,2025-03-16,dashboard_view,55b5cf29-cd93-4db7-adbf-2a8dbfc9b10e,11,3
4039,4040,72,2024-03-13,report_generated,bb10c233-616b-4eef-a141-9225b79fdd74,11,3
4040,4041,472,2025-07-25,feature_X_used,f142bc47-3447-452a-a915-7137e3c04e95,30,7
4041,4042,470,2025-11-26,report_generated,37f9bfe1-b196-44bd-9e99-4fbdda9be07d,48,11
4042,4043,177,2024-06-23,dashboard_view,b63d705f-274e-4e25-837c-0dbe9a86401e,25,6
4043,4044,425,2025-09-04,data_upload,deaec03c-6ee7-49b7-8b71-07cc4a7cda53,36,9
4044,4045,43,2025-07-24,dashboard_view,d347059d-2848-4554-b81d-f86354043ee8,30,7
4045,4046,7,2025-08-26,feature_X_used,0ff1dab3-5fc6-4ace-a068-72fe6314c58b,35,8
4046,4047,268,2024-07-19,feature_X_used,b227152e-0c54-4d11-9680-1f1e62445828,29,7
4047,4048,303,2025-09-08,data_upload,b64a1301-df67-4f59-9406-6c197ae63d5d,37,9
4048,4049,23,2025-08-23,export_clicked,5617d910-68cc-4e46-8a29-7d1d74d81bf0,34,8
4049,4050,55,2024-03-24,data_upload,11cd64a0-4b34-48b8-be3c-6d1c0052ae76,12,3
4050,4051,132,2025-07-14,settings_update,867df1b2-2e74-4378-a722-1920bfeada95,29,7
4051,4052,425,2025-09-02,feature_X_used,d2695411-0192-4790-9942-50a6880b685f,36,9
4052,4053,288,2025-12-23,report_generated,7af9ec7b-dfe0-48f5-8deb-99056628560e,52,12
4053,4054,92,2025-12-29,feature_X_used,41482d9e-e912-411b-8533-2f3233946e19,1,12
4054,4055,495,2025-12-30,report_generated,3f2cabf0-c8e2-4e76-a6ff-d5aa455e3173,1,12
4055,4056,136,2024-09-22,login,e88712d0-2196-463c-b12e-9d5f6dabbb94,38,9
4056,4057,106,2025-04-30,feature_X_used,bbfcd5c8-b549-40ca-8e73-a15a77dbfb40,18,4
4057,4058,356,2025-08-11,settings_update,5a3a2268-2dff-478b-bbc3-ca99b21f70f3,33,8
4058,4059,303,2025-07-22,data_upload,d44b5675-3057-4bce-bfa5-b475857f9a4e,30,7
4059,4060,255,2025-02-26,settings_update,5c9cea0b-b347-4a31-a805-e294e1b9f162,9,2
4060,4061,344,2024-11-28,dashboard_view,c0221711-7049-4b2d-8bd6-49eec64f1402,48,11
4061,4062,176,2024-10-04,login,c69894c7-787f-4f6c-8188-8fffe87e82e7,40,10
4062,4063,370,2025-07-05,feature_X_used,85cafc67-1cad-49d3-88d2-610206bc8444,27,7
4063,4064,24,2025-05-26,data_upload,028ad7c8-bcdd-4a6f-a356-b9910c2968ea,22,5
4064,4065,114,2025-10-28,feature_X_used,98fdb4e4-cbaa-4ea1-aa36-f62484684f61,44,10
4065,4066,380,2024-12-10,dashboard_view,681a10d8-88cf-4c7d-90c9-517e008555b3,50,12
4066,4067,363,2024-01-25,report_generated,4ec310ca-17fa-4245-83fb-71f1d87ba746,4,1
4067,4068,322,2025-03-23,dashboard_view,05c10861-406e-43be-9745-2f6b248519e0,12,3
4068,4069,138,2024-12-26,dashboard_view,883b5989-af2d-4be3-ab59-55bf69151393,52,12
4069,4070,178,2025-05-25,export_clicked,d4168680-da04-4dd4-b2fc-5f3516cc2bd6,21,5
4070,4071,236,2025-01-13,login,e39cbe50-0fb1-4d75-b8b2-1ce03eb5ad1f,3,1
4071,4072,395,2024-09-16,settings_update,67a9e41a-9ee8-4f4d-a7fe-e3c01379cd02,38,9
4072,4073,359,2025-04-24,settings_update,27fc782b-ff6c-47f1-8fda-fd47cdfa2a55,17,4
4073,4074,195,2025-08-07,export_clicked,520da66d-bc49-49e9-9f2f-98a0d9e01552,32,8
4074,4075,148,2025-02-14,data_upload,8133e7a5-c15f-4a95-8fe5-efd06a862f75,7,2
4075,4076,198,2024-04-10,login,03315267-62a4-4820-b040-a13496561e63,15,4
4076,4077,397,2025-08-02,data_upload,282e29e8-3af6-4f56-8ff9-03f40b01e2e4,31,8
4077,4078,410,2024-03-31,settings_update,d9950b07-9440-46f5-a954-e150841d215c,13,3
4078,4079,340,2025-12-10,feature_X_used,7deff6c7-6cb1-4eaa-af97-379a6db158fc,50,12
4079,4080,223,2025-12-15,export_clicked,5ef572fd-4370-4e70-a3c0-2a5469ca9b72,51,12
4080,4081,105,2025-12-27,settings_update,2e6f6acf-4b60-4816-9432-2a8b9fdf8026,52,12
4081,4082,402,2025-03-13,data_upload,b4599583-b7c6-44a5-b06b-a2fcd4421d62,11,3
4082,4083,337,2025-12-17,export_clicked,da916fbb-a7c8-4153-99e4-20779dcd3e75,51,12
4083,4084,209,2024-10-31,dashboard_view,f22b6676-ffd5-47b6-b15b-01ea5476b4c0,44,10
4084,4085,98,2024-10-16,export_clicked,dc156305-2446-4310-a4bc-f92ccb54f223,42,10
4085,4086,150,2025-10-28,settings_update,b179d7e8-3092-4d8c-b951-cd6116eb2c53,44,10
4086,4087,397,2025-07-10,report_generated,235ed821-67ca-455b-a9de-06bf355d5ed5,28,7
4087,4088,434,2025-12-29,feature_X_used,961edaec-cdd5-4654-a091-f3de785146c8,1,12
4088,4089,469,2025-05-03,export_clicked,8bb46e09-2302-43a2-bcc2-32345e78da0f,18,5
4089,4090,78,2025-12-04,login,447f82fa-48ca-4e98-8951-76106d180275,49,12
4090,4091,76,2025-11-13,data_upload,19af912b-15bf-4728-8cdb-6e583b22ff37,46,11
4091,4092,212,2025-05-28,dashboard_view,5d53c7d0-627a-49b4-a450-fbb726e8db76,22,5
4092,4093,290,2025-05-02,feature_X_used,09b28969-e452-4cbb-8417-bc2d4c329e5a,18,5
4093,4094,81,2024-10-28,data_upload,03981762-4afc-4cab-b6c6-19bc01aec55b,44,10
4094,4095,335,2025-12-29,dashboard_view,23a2be70-2748-433c-8247-ef2dbb23a426,1,12
4095,4096,358,2025-05-17,settings_update,bad15215-f58b-4279-8bcb-37827278118e,20,5
4096,4097,246,2025-10-16,report_generated,2cbe0404-408b-4d0d-83d9-9d1ad593da2d,42,10
4097,4098,48,2025-06-01,feature_X_used,24b4a68c-bbf2-4b64-b3e6-e67bafb7453d,22,6
4098,4099,208,2025-12-12,settings_update,80e15f99-8e1d-457d-a349-f73dfb62ba70,50,12
4099,4100,450,2024-07-31,report_generated,356b3533-893e-4b58-ae79-10b39f78d216,31,7
4100,4101,18,2024-08-05,export_clicked,0b6565bc-6a6e-475d-9f18-43f56f2008ff,32,8
4101,4102,151,2025-04-15,report_generated,2f9d1456-9373-4ef9-9cc2-5f90965f0016,16,4
4102,4103,230,2025-11-24,export_clicked,fe430838-f049-447c-bdd8-854070bb1753,48,11
4103,4104,184,2024-03-02,settings_update,086a6702-79ed-4638-88b5-fd60b40e488d,9,3
4104,4105,15,2025-06-02,feature_X_used,4b1a9944-fb03-4937-be6a-6912297e2034,23,6
4105,4106,453,2025-09-06,feature_X_used,c13694f4-2a79-4ad6-af42-26aa8d46e4c5,36,9
4106,4107,276,2024-12-15,feature_X_used,ad84bd49-9cde-43b2-80ce-33e2f42707f5,50,12
4107,4108,394,2025-08-13,settings_update,a188ca99-79ed-49e9-82f0-a3cd867ed535,33,8
4108,4109,137,2024-05-03,feature_X_used,37672362-0875-407c-b8a3-8159c5881cf9,18,5
4109,4110,355,2024-08-13,report_generated,9cc7746a-1f9a-40c0-9a44-ee3a0bcc6f5e,33,8
4110,4111,425,2025-09-18,data_upload,17829496-8679-4f60-a487-59fa0b262174,38,9
4111,4112,213,2024-05-24,feature_X_used,76a0719d-3321-46e1-bb96-e5fb6218c34a,21,5
4112,4113,227,2025-05-05,login,9ec5de60-00f5-4684-963b-fd881c5928b0,19,5
4113,4114,75,2024-12-22,settings_update,c03d716a-fb09-4d13-97d7-c5aba9eb7875,51,12
4114,4115,71,2025-06-16,report_generated,634e8cb2-51f3-4a82-97e2-711e41bf2138,25,6
4115,4116,116,2025-12-24,data_upload,b76784c2-b806-4799-877b-94503ffd8288,52,12
4116,4117,77,2024-03-11,data_upload,17d618b2-82d7-4cab-8c78-09474607d4d6,11,3
4117,4118,80,2024-05-08,export_clicked,729c0139-8e11-4eaa-a110-01c10406c467,19,5
4118,4119,270,2025-06-02,report_generated,067d703c-6683-4dc9-8528-8a82ee40aad1,23,6
4119,4120,129,2025-01-26,feature_X_used,2d268f8a-5ba5-49e7-a1a4-d6f64bd71572,4,1
4120,4121,435,2025-05-26,login,dc977572-a246-4b94-8eba-98a31b99210b,22,5
4121,4122,82,2024-04-04,feature_X_used,189c2353-e6c2-432b-9f28-d2c357828381,14,4
4122,4123,255,2025-03-02,feature_X_used,6c3ffe56-c3f2-407f-bee9-9825d2c6874b,9,3
4123,4124,46,2025-08-12,dashboard_view,adb965cb-8668-4a89-92fc-f4984d0a92c6,33,8
4124,4125,36,2024-04-16,dashboard_view,57cf74f7-c09d-411e-82fe-5a8a65e14731,16,4
4125,4126,101,2024-08-09,data_upload,925370b4-2bb5-45c5-81b3-d06251e874fc,32,8
4126,4127,31,2024-03-26,login,56805bbe-0549-4c6d-8119-2a9f6886ae8b,13,3
4127,4128,107,2024-09-08,login,cd077568-f836-436a-9a52-16ebb5beecf1,36,9
4128,4129,304,2025-04-28,report_generated,478fa6e3-fa88-42da-8330-095e567578ea,18,4
4129,4130,33,2024-10-02,data_upload,04b503e4-365c-419b-a0b0-9c329030b486,40,10
4130,4131,154,2024-07-26,settings_update,c53f6980-72a5-44f9-94f1-3ac2f49280e0,30,7
4131,4132,153,2024-04-04,report_generated,4d3e9a7a-4a21-47f4-85e6-14441a0dd438,14,4
4132,4133,233,2025-08-30,export_clicked,003a73e9-2f5b-4b0b-b547-a14eb5665882,35,8
4133,4134,36,2024-04-27,feature_X_used,fd82cfad-2bb1-4278-8f8e-750eb8878013,17,4
4134,4135,46,2025-09-13,dashboard_view,a91f68e8-bda6-430c-818e-07bcf6315f7f,37,9
4135,4136,163,2024-12-31,report_generated,94a16e6e-3190-401e-bc70-3cf12563f81c,1,12
4136,4137,312,2024-09-03,report_generated,27cf609a-c679-4833-b7e4-20e6cd5f4410,36,9
4137,4138,52,2024-12-16,export_clicked,e66ff746-1058-4506-92d1-11392a9aa92a,51,12
4138,4139,357,2025-04-15,export_clicked,f16710e7-d3fc-4ced-a803-102c09b6373a,16,4
4139,4140,315,2024-10-23,feature_X_used,1e37aa13-0c81-4e89-adb7-b1a2d4465127,43,10
4140,4141,277,2025-02-04,export_clicked,3830555d-f6b7-4b48-a221-b21604326f06,6,2
4141,4142,436,2025-02-03,data_upload,9ecf9d99-3e45-4c40-afca-a351f80d8cc8,6,2
4142,4143,359,2025-04-11,dashboard_view,edf7234d-7e4a-4a16-b6e2-b73e3a93dd94,15,4
4143,4144,357,2025-01-06,feature_X_used,3df56244-1ed4-49e4-8216-1d2e0672429b,2,1
4144,4145,330,2025-07-02,settings_update,0ca6b21c-f02a-40f6-89dd-4642a4f3c7ff,27,7
4145,4146,20,2024-03-29,report_generated,6820e054-985f-41b4-ab72-98806d047f26,13,3
4146,4147,382,2024-10-09,data_upload,e0468a88-bb60-41aa-bb34-7b71251d6827,41,10
4147,4148,477,2025-11-01,export_clicked,2d3ed9b5-9a62-41dc-99f5-d1e251a1a2e2,44,11
4148,4149,97,2024-05-09,report_generated,18373a2b-a845-4751-8b91-1529c2375794,19,5
4149,4150,167,2024-08-31,export_clicked,c8de4611-e5b6-4e0a-a853-8ab3dabb495a,35,8
4150,4151,178,2025-05-18,export_clicked,6b2a51bf-5d49-48ee-bb2d-865b36fcc787,20,5
4151,4152,329,2025-05-11,feature_X_used,a7471f2d-edd5-4e13-ae82-f74dc780370e,19,5
4152,4153,496,2025-03-11,dashboard_view,039775f1-d8fa-43a1-acf8-4a6326b41773,11,3
4153,4154,102,2024-05-23,settings_update,9e818815-2b7b-41fc-aa12-bd262653f800,21,5
4154,4155,366,2025-09-20,export_clicked,36baa0aa-f12d-4121-8a49-7a9593a530bf,38,9
4155,4156,151,2025-04-11,export_clicked,e93a885c-41e7-46a7-8c31-ab2ec8be4fdf,15,4
4156,4157,332,2025-11-28,login,1b8a04ea-d7bc-49e4-84ad-38a04587c10b,48,11
4157,4158,477,2025-11-17,settings_update,daa7d761-c4f3-43fa-804c-1efbcce26b54,47,11
4158,4159,326,2025-04-28,settings_update,de3a3476-d93b-44d7-8cad-004f0dcf4e15,18,4
4159,4160,220,2025-05-25,export_clicked,e9fbefb6-3242-4a12-a514-ae9081b4c181,21,5
4160,4161,104,2025-08-20,login,85ef2d56-bcd4-41b4-a5fb-4f1a134f7ed2,34,8
4161,4162,466,2025-01-30,data_upload,51fa27cf-a832-488c-b462-7eac1b203a2f,5,1
4162,4163,100,2025-08-13,export_clicked,ef13d0e2-9b46-4886-b300-4eea6cf62f98,33,8
4163,4164,169,2024-07-28,data_upload,1750264b-f5f1-4222-bbda-0ec30d6ebdc3,30,7
4164,4165,63,2025-07-16,login,5024b99f-53e2-41d4-bcb7-d769f81a19bc,29,7
4165,4166,212,2025-06-05,login,242c9453-735d-41a9-be88-e45c09f32087,23,6
4166,4167,249,2024-11-23,settings_update,527fd256-5f16-4be8-87ab-13d0e8209aed,47,11
4167,4168,234,2025-03-12,data_upload,1c2e540c-6fa1-486d-adff-687fd3c1c9ee,11,3
4168,4169,467,2025-01-19,report_generated,0ba6d6c3-4fca-404b-b0da-9d881f69c2f1,3,1
4169,4170,415,2025-05-19,feature_X_used,de4ca9f0-e16b-42f6-bd33-195788bfdcf9,21,5
4170,4171,237,2025-01-20,report_generated,31023de1-0fca-44af-94c7-b5b8cb50b8f6,4,1
4171,4172,200,2024-10-10,settings_update,4c834d7d-6bd9-479c-86b7-3c3442dad3ca,41,10
4172,4173,368,2025-07-25,settings_update,11e03705-4202-47c3-b188-7b6591bc23aa,30,7
4173,4174,224,2024-12-27,report_generated,e22b4b30-3967-4bdb-881d-05b72854d644,52,12
4174,4175,210,2025-09-04,feature_X_used,17cad2e4-1485-4723-87ca-6702ba40c96d,36,9
4175,4176,192,2025-03-31,export_clicked,ed7c889a-a9e7-4829-88e0-8a05999d4abf,14,3
4176,4177,429,2024-04-22,feature_X_used,cab5bc06-2130-4797-b7d1-2596b3e9fdd4,17,4
4177,4178,232,2024-07-02,export_clicked,8c5887aa-d681-4a6c-bd48-ba144159d699,27,7
4178,4179,336,2025-11-22,feature_X_used,f5ae2404-a44d-43cc-83ec-ec88512829c8,47,11
4179,4180,44,2025-11-11,dashboard_view,33849302-a3b7-4bf1-ba38-0cad32126f2b,46,11
4180,4181,408,2025-04-03,settings_update,650d65ae-d893-4671-9035-ceedc4c231c9,14,4
4181,4182,274,2025-02-20,feature_X_used,eb87b2d8-ea6e-4397-b94e-3f414a041348,8,2
4182,4183,147,2024-02-28,export_clicked,bed82679-d6bd-42a1-b2e6-aebe400ebff2,9,2
4183,4184,400,2024-04-21,dashboard_view,0519a491-82ce-4fc0-8cc5-65647759b97e,16,4
4184,4185,485,2024-05-12,dashboard_view,dee4c5d8-da80-481f-9bb4-c1329b935bb9,19,5
4185,4186,274,2025-02-11,data_upload,43bb5d21-ca9e-488c-b9c8-667e0b3943d2,7,2
4186,4187,40,2024-12-04,login,26e0fcff-6ae6-4049-aa46-34e1b4189eb5,49,12
4187,4188,428,2025-03-07,login,ad49bf3a-d53f-42a2-90aa-bebd11fc4fa3,10,3
4188,4189,11,2024-04-27,feature_X_used,3e13bc5b-5661-4415-bcaa-04b57122dd71,17,4
4189,4190,123,2024-11-13,export_clicked,02bfd71c-b7e9-4eb1-8c94-4fee24ece370,46,11
4190,4191,336,2025-11-10,feature_X_used,bd59217a-774a-4cc4-bbbc-99c0ad49d49c,46,11
4191,4192,244,2024-03-21,data_upload,7f4af650-ab62-4d3b-a06f-00049a200744,12,3
4192,4193,371,2025-03-22,settings_update,11ab78ee-6667-4dd4-814d-2d46d8cbc830,12,3
4193,4194,46,2025-07-29,dashboard_view,03f68446-b19a-46ab-a6ae-a19142d581cb,31,7
4194,4195,138,2024-12-30,settings_update,59a5dfb7-ac19-4cb0-81d0-0f84ed613bed,1,12
4195,4196,311,2024-12-18,report_generated,25a76f2d-d727-4785-896b-291b15032a5f,51,12
4196,4197,135,2025-09-29,dashboard_view,e2aba90d-3463-454d-b1c3-5c4d35fca3c0,40,9
4197,4198,306,2024-10-01,login,f9b3b238-3cb9-48b0-bbea-b073d723179b,40,10
4198,4199,308,2025-07-17,feature_X_used,fe316c93-eff7-4b3f-962f-982168f93924,29,7
4199,4200,346,2024-10-12,dashboard_view,e1c5e38b-e97d-4c64-b57f-151559c19737,41,10
4200,4201,334,2025-07-28,settings_update,94952188-1c40-46c6-abab-ea98a721ee51,31,7
4201,4202,212,2025-05-30,login,728d8191-dfaa-4ef1-9c81-a5ca7c559a1b,22,5
4202,4203,160,2025-10-04,report_generated,bbdf2765-734f-46d5-887e-ebbe5845ac92,40,10
4203,4204,408,2025-04-10,dashboard_view,25b48d04-7485-4431-bcce-b948b43edd76,15,4
4204,4205,339,2024-03-07,export_clicked,91fc0cd7-fa35-4a34-af01-8bfe0101e89d,10,3
4205,4206,54,2024-08-10,export_clicked,e2a7442a-fb32-430a-87e0-ecc237fb17ba,32,8
4206,4207,17,2024-09-08,feature_X_used,2a7e50c9-cdc1-4600-a09f-f272fae55323,36,9
4207,4208,71,2025-06-17,dashboard_view,57b755c1-67f1-4745-899a-ae690361b6b3,25,6
4208,4209,14,2025-08-16,data_upload,85c4e698-30bd-47b8-9c91-c1cd021fe9dc,33,8
4209,4210,417,2024-11-11,export_clicked,e3ea0535-b997-41de-8aa4-d759d83918a5,46,11
4210,4211,41,2024-07-29,data_upload,48323eec-31fc-485e-91e1-00fd895d8bf6,31,7
4211,4212,464,2024-12-28,export_clicked,ed9e984c-68c0-4a45-a870-9c1af57378d1,52,12
4212,4213,477,2025-11-12,feature_X_used,fe8889bb-6234-4f8d-99f2-2727edd96bb7,46,11
4213,4214,432,2025-08-26,settings_update,ce7c0772-def9-430c-a77b-c3e6b0e4d7c6,35,8
4214,4215,71,2025-07-11,feature_X_used,75bf20c6-d44b-4ca9-949b-e584c089ae04,28,7
4215,4216,91,2025-01-04,dashboard_view,f5a8df47-71d8-4d51-8308-292b2c272c2e,1,1
4216,4217,41,2024-07-23,export_clicked,1871c928-5ce1-4075-bd33-7791dfae1c3a,30,7
4217,4218,269,2024-01-17,settings_update,60363edf-7804-4d95-a527-e3b123a7b94a,3,1
4218,4219,478,2024-09-16,export_clicked,0fc8faa7-0e2f-4eb9-b15a-e5aa8849f0f4,38,9
4219,4220,112,2024-07-28,feature_X_used,77837dcc-51a6-4c7a-938b-3950059d97a6,30,7
4220,4221,293,2025-12-14,data_upload,a7ab1550-effd-4084-8ae6-bb02fbc4b599,50,12
4221,4222,312,2024-06-08,feature_X_used,60fd7321-3cde-424e-9276-ef16055dcffc,23,6
4222,4223,146,2024-06-02,login,e1420095-c01e-452b-b7eb-c2d030b41694,22,6
4223,4224,174,2024-11-28,settings_update,19340a38-9916-450d-a817-1bf333e07256,48,11
4224,4225,246,2025-10-31,settings_update,3a8b30b2-cf5f-499a-a007-f39086c6480c,44,10
4225,4226,239,2025-02-16,data_upload,b42efb4d-5e2c-4b23-96ef-7ee891ccec88,7,2
4226,4227,329,2025-05-12,settings_update,4074de98-3ccf-4fcb-9412-c1ed8c44d825,20,5
4227,4228,164,2025-08-13,login,286a787a-67d8-4aaf-93e9-fa1cdc48220d,33,8
4228,4229,46,2025-06-06,data_upload,789b95bf-6c50-48a3-830d-a93cb2c46a30,23,6
4229,4230,349,2025-09-24,report_generated,9635437f-d028-42c9-abdd-7f4095e5e50b,39,9
4230,4231,264,2024-12-30,settings_update,ad0b798d-cd22-4b46-a1ad-dd419c5223b9,1,12
4231,4232,244,2024-03-12,settings_update,8224b543-d72a-4349-b3ff-46f964c97050,11,3
4232,4233,238,2025-05-18,dashboard_view,0724b143-088b-48d6-a2c3-ff9c04c3c4c1,20,5
4233,4234,228,2025-09-01,export_clicked,ab32fc82-bca2-42fb-ab96-78c5d3cff51a,36,9
4234,4235,16,2024-09-21,login,29fae235-33b7-44c6-b807-afc7a5540fec,38,9
4235,4236,417,2024-11-09,settings_update,62e629f7-055b-4fd0-af41-a210183dd22e,45,11
4236,4237,328,2024-12-16,settings_update,3f250789-7bb9-41ee-a8fb-288c555d8c3e,51,12
4237,4238,246,2025-10-18,export_clicked,f0a9f0e0-b026-49ee-bfff-66005d4cee09,42,10
4238,4239,144,2025-11-18,data_upload,f227439f-b280-4dd6-b0a8-e936576ac306,47,11
4239,4240,318,2025-06-04,login,0fb6fabe-0b6a-4b6b-9fa2-814e1c6b838a,23,6
4240,4241,145,2025-11-19,data_upload,f44c8cfa-f803-41d7-a8d0-2d4e316cd786,47,11
4241,4242,251,2025-12-09,login,20f78060-8580-4613-87ce-12d18139734b,50,12
4242,4243,132,2025-10-06,export_clicked,ea88c536-cbd9-4ac2-b3f9-40c1500abf23,41,10
4243,4244,364,2024-07-23,report_generated,4bde7ba3-da05-44b3-b93c-c66fb240bb9d,30,7
4244,4245,416,2024-04-25,export_clicked,22f8a9de-66b0-42b6-87db-c6633940db45,17,4
4245,4246,112,2024-07-21,settings_update,9aa8e9de-c932-4468-8c69-890b488c57d7,29,7
4246,4247,105,2025-05-19,data_upload,a73c8e67-23c0-44e3-8278-5e7fee228874,21,5
4247,4248,176,2024-10-19,login,e949ddfc-8579-4630-8d20-df020f530023,42,10
4248,4249,61,2024-07-16,report_generated,efa8eb70-1e28-4aca-9c0d-4ebe93596714,29,7
4249,4250,59,2024-06-20,login,c59f5cee-5ac9-45bd-810e-6e0488bf047c,25,6
4250,4251,401,2025-05-31,login,a1536a69-352c-43f5-9ad2-7dc74a95dd08,22,5
4251,4252,212,2025-05-31,feature_X_used,4b68ba21-5dff-48b1-a012-14ffc6260d88,22,5
4252,4253,274,2025-02-13,login,e48114f7-5222-4d99-9fb1-6af7f6034c7e,7,2
4253,4254,52,2024-10-26,dashboard_view,2d024347-f06c-4765-941e-f39ec26de02e,43,10
4254,4255,428,2025-03-09,export_clicked,12452d6f-44f9-4afa-8744-dcfbd81d3eb9,10,3
4255,4256,71,2025-07-01,settings_update,f6930df1-c881-4002-8f97-626cef9f8fd2,27,7
4256,4257,223,2025-12-18,login,bd39ef1e-037e-41d7-8e06-df90d220e752,51,12
4257,4258,188,2025-07-21,report_generated,6e976655-0de2-4104-bad5-5e782cff3254,30,7
4258,4259,436,2025-02-27,settings_update,12343800-e41c-47e1-abfd-1e53d102ce31,9,2
4259,4260,209,2024-10-26,settings_update,8bcc2a36-6ce9-416d-a374-b373f30f7b84,43,10
4260,4261,351,2024-11-09,report_generated,f427d31e-37e3-4cd0-a3d9-07ddb05b8929,45,11
4261,4262,23,2025-06-23,data_upload,1a57bcaf-edeb-4dce-9c86-bef56a66f89a,26,6
4262,4263,355,2024-08-06,data_upload,231a3789-3045-4386-8263-b315b0b461f6,32,8
4263,4264,73,2025-06-04,export_clicked,235439fa-7de6-4892-9a4b-5cab51d3f3d9,23,6
4264,4265,206,2024-06-10,export_clicked,bac2b87d-81ea-4bcb-bedb-907f12751b6a,24,6
4265,4266,453,2025-05-22,export_clicked,61076a74-6363-425c-87a1-606c02e98ac6,21,5
4266,4267,113,2025-05-31,login,d45a8051-42c6-4845-8243-909d32135dd9,22,5
4267,4268,429,2024-08-15,data_upload,28b364bb-ae6d-4c21-a676-90e8c542e093,33,8
4268,4269,18,2024-07-10,dashboard_view,b8edf63d-12e2-4f3b-9401-a720c401afcc,28,7
4269,4270,77,2024-02-15,data_upload,4979d183-d908-4ce0-b984-a4c9487b1ba3,7,2
4270,4271,402,2025-03-27,data_upload,db9fc6f3-2463-4f85-9650-d6909e6bc651,13,3
4271,4272,437,2025-09-11,settings_update,8e5e4692-eb65-4274-bdf6-4e0a5cff54da,37,9
4272,4273,96,2025-05-11,feature_X_used,26541977-3e0f-4784-a95c-30ffafb5f621,19,5
